timestamp,backend_cpu_pct,backend_rss_kb,jmeter_cpu_pct,jmeter_rss_kb
2026-08-12T17:08:30+0700,,0.0,545072
2026-08-12T17:08:31+0700,,0.0,545072
2026-08-12T17:08:32+0700,,0.0,545072
2026-08-12T17:08:33+0700,,0.0,545072
2026-08-12T17:08:35+0700,,0.0,545072
2026-08-12T17:08:36+0700,,0.0,545072
2026-08-12T17:08:37+0700,,0.0,545072
2026-08-12T17:08:38+0700,,0.0,545072
2026-08-12T17:08:39+0700,,0.0,545072
2026-08-12T17:08:40+0700,,0.0,545072
2026-08-12T17:08:41+0700,,0.0,545072
2026-08-12T17:08:42+0700,,0.0,545072
2026-08-12T17:08:43+0700,,0.0,545072
2026-08-12T17:08:44+0700,,0.0,545072
2026-08-12T17:08:45+0700,,0.0,545072
2026-08-12T17:08:46+0700,,0.0,545072
2026-08-12T17:08:47+0700,,0.0,545072
2026-08-12T17:08:48+0700,,0.0,545072
2026-08-12T17:08:49+0700,,0.0,545072
2026-08-12T17:08:50+0700,,0.0,545072
2026-08-12T17:08:51+0700,,0.0,545072
2026-08-12T17:08:52+0700,,0.0,545072
2026-08-12T17:08:53+0700,,0.0,545072
2026-08-12T17:08:54+0700,,0.0,545072
2026-08-12T17:08:56+0700,,0.0,545072
2026-08-12T17:08:57+0700,,0.0,545072
2026-08-12T17:08:58+0700,,0.0,545072
2026-08-12T17:08:59+0700,,0.0,545072
2026-08-12T17:09:00+0700,,0.0,545072
2026-08-12T17:09:01+0700,,0.0,545072
2026-08-12T17:09:02+0700,,0.0,545072
2026-08-12T17:09:03+0700,,0.0,545072
2026-08-12T17:09:04+0700,,0.0,545072
2026-08-12T17:09:05+0700,,0.0,545072
2026-08-12T17:09:06+0700,,0.0,545072
2026-08-12T17:09:07+0700,,0.0,545072
2026-08-12T17:09:08+0700,,0.0,545072
2026-08-12T17:09:09+0700,,0.0,545072
2026-08-12T17:09:10+0700,,0.0,545072
2026-08-12T17:09:11+0700,,0.0,545072
2026-08-12T17:09:12+0700,,0.0,545072
2026-08-12T17:09:13+0700,,0.0,544512
